ID,Gene Symbol
16789127,EXOC3L4
16998134,KIAA0825
17081213,ASAP1-IT2
17124858,
17054730,
16807797,PLA2G4D
17057845,
16848807,GRB2
16717867,
16777602,USP12
16678691,TRIM67
16953083,KIF9
16662688,
17006616,MICB; MICA
17026250,
17076301,GOT1L1
17082947,ZNF252P
16869942,CYP4F2
16868418,ZNF561
16716287,LINC00864
16800753,
16997835,
17051745,EXOC4
16722544,MRGPRX3
17012182,PKIB
16872194,GMFG
17092194,PLGRKT
16915202,MIR4532
16935767,MCAT
16922584,CHAF1B; MORC3
16853623,LINC00526
16980506,LOC285423
16793259,
17120434,
16834525,G6PC
16989182,
16931636,PANX2
16794153,LOC100996664
16711652,GATA3-AS1
16752214,LOC105369779
17113068,
17122772,
16990284,PCDHB8
16896096,LOC102723594
16947139,
16873215,
16794407,DPF3
16703661,
16834516,AOC3
16789801,LOC105370700
17112710,TAF7L
16669119,
17087118,LOC102724478
17077352,SDR16C6P
17097512,AMBP
17045865,
16772452,LOC101927786
16703572,LINC01517
16671405,AQP10
16680331,
16957769,
17110540,SSX5
16998906,MCC
17027921,
17035542,
16703994,
16918230,DEFB122
17124508,
16984336,C5orf51
16712786,ARMC4
17087677,
16795906,LOC101928957
16990718,SPINK5
16728724,ARAP1-AS2
17066625,
16923692,FAM207A
16869060,ZNF878
16932473,MIR1286
16917549,LOC105372551
16841459,
16996375,LOC105378978
16873357,EML2
17056939,POU6F2-AS2
16732801,OR10G8
17052734,OR6V1
16960479,SERP1
17058303,
17108234,OPN1LW
16976546,UGT2A3
16742150,XRRA1
17050446,
17073163,
16813617,LOC101927286
17037047,
16853087,CNDP1
16770469,MIR1302-1
17105249,PCDH11X
16722295,
16814185,PDIA2
16802698,
16912116,SYNDIG1
16947869,
16973296,ZNF732
16927363,POM121L4P
17024414,HYMAI
16799411,SRP14-AS1
16996795,LOC101928741
16873160,ZNF112
16978046,BMPR1B-AS1
16676172,OPTC
16663728,
16976468,TMPRSS11F
16875297,TMC4
16950203,
16815023,MLST8
17068360,LOC105379388
17123782,
16833384,TAF15
16896100,
17009989,
17051499,
16660891,RHD
16876017,
17088423,
17113499,LOC105373315
16898909,
16756074,
16764907,KRT6C
17042936,NUDT1
16702210,MIR3155A
16664512,
17094120,CNTNAP3
16821581,LINC00311
16725099,OR4D9
17122716,
17120876,
17122886,
17005993,HCG14
17026039,
17027214,
17034952,
17037554,
17040264,
17126274,
17118580,
16781656,
16743457,FAM76B
16880707,
16676301,LOC101929441
16810013,
16882030,
17119210,
17055640,TMEM196
17061156,FBXL13
16765648,DCD
16971822,GRIA2
16746904,TULP3
16979024,PITX2
16712621,LOC102724202
16889627,SNORD70
16767991,LIN7A
17109335,
17079288,
16809549,WDR72
16815064,
16778548,
16830520,TNFSF13; TNFSF12; TNFSF12-TNFSF13
16845158,PTRF
16879817,TTC7A
16690427,HENMT1
17117682,MMP25-AS1
16917918,
16983607,
16769250,IGF1
17068642,HGSNAT
16665435,
16706586,TMEM254
16788729,MIR494
16693512,
16800229,MAP1A
16764941,KRT5
17124932,
16975176,LINC01258
16866562,
16804081,SH3GL3
17042946,EIF3B
16782018,TRAJ54
16853414,TYMSOS
16825391,SULT1A1
17011992,KPNA5
17076483,
16668375,GSTM1; GSTM5
16659501,KAZN
17059605,LOC101927473
16713752,ANXA8L1
16984625,
16664620,LOC105378720
17057062,LOC100506895
17101141,
16718553,DCLRE1A
16731022,
16745583,SCN3B
16813552,LOC105370993
16887358,
17046458,LOC641746
16832405,NLK
16933625,RFPL1S
17020731,
16677037,DIEXF
17023231,
16728281,LOC105369371
16993286,
17028723,
16657572,PLEKHN1
16819010,FTO
17125174,
16683020,
16822904,SNORA10; RPS2
16811755,LOC105370899
17123434,
17005215,
16887468,ERICH2
17120220,
16875088,ZNF28
16841556,LOC400576
17101979,
16661589,RCC1; SNHG3
17070259,LINC01607
16786100,RGS6
16721585,OLFML1
16663792,ATP6V0B
16882150,KCMF1
16740577,EFEMP2
16973109,
16783764,C14orf28
16797358,IGHG2
16792507,
17118800,
16944524,STXBP5L
16734434,CD81-AS1
17101873,LOC101928389
16962514,LOC102724699
16959086,
17101180,
16928915,
16914747,LOC105372649
16671166,CHTOP
16783165,LOC105370435; LOC105370436
16987841,
16796409,LOC105370639
17086160,GNA14-AS1
16797444,
16924792,CLDN8
16989879,
16820437,
16844789,LINC00974
16691923,RNVU1-4
16691961,RNVU1-4
16738329,OR4A5
16841929,SMCR2
17091069,LOC102723948
17108213,AVPR2
16708119,
17115118,HAUS7; TREX2
17075395,EGR3
16657527,LOC284600
16690533,
16702870,MIR511
16702914,MIR511
17026979,
17029579,
17037071,
17039779,
17042275,
16816010,MIR193BHG
16935318,
16916986,LINC00658
16701917,LOC101927904
17008451,TREML4
16813173,PLIN1
16855877,LOC102724895
16694266,GON4L
16961372,TERC
17024695,RAET1K
16946600,
16850264,WDR45B
17064851,LMBR1
16699129,FLVCR1-AS1
17123402,
17023922,MIR3662
16967561,
17120836,
16674089,CACYBP
16988971,CSF2
16855049,TCEB3C; TCEB3CL2
16682764,PLA2G2E
16726276,NUDT22
17123888,
17037689,
16678651,CAPN9
16666694,WDR63
17118614,
16714531,
16981585,
16793678,HIF1A-AS2
16997843,
16865726,ZNF581
16908832,MIR3132
17047478,
17083672,CCDC171
16921943,
16716846,ALDH18A1
16991257,LOC105378235
16895262,
16712587,ENKUR
17107373,F9
16876251,KIR3DP1
17055519,AGR3
16845478,MPP2
16794014,TMEM229B
16916644,UBOX5; FASTKD5
17021546,SRSF12
17122056,
16886174,KYNU
16688799,ADGRL4
16947710,LINC01327
16701010,LOC105373223
17054697,
17057579,HUS1; PKD1L1
16736658,NAV2-AS5
17106493,IL13RA1
16975777,TEC
17024225,
16987839,
16927824,IGLV3-10
16983120,LOC105374647
16811179,
17122864,
17090032,LOC105376290
17062679,IMPDH1
16885345,
16943763,PVRL3
16736508,TSG101
16721232,OR51M1
16877473,GEN1
16990190,ZMAT2
16957551,
16995500,LIFR
16831024,
17046998,ELN
16863884,NUCB1
16862101,LGALS13
16695741,OLFML2B
16973225,
16896864,C2orf91
17104416,IGBP1
16992672,
16955481,
16802843,REC114
16658231,DFFB
16799077,CHRM5
16781367,LOC105372845; LOC105378172
17121542,
16754913,LOC105369882
16843829,DDX52
17113582,CXorf56
16737759,ARHGAP1
16934184,C22orf42
16854552,
17005799,PRSS16
16817113,
16912362,ID1
16782811,LTB4R2
16762675,LOC729291
16935577,CYP2D7
16811563,LOC646670; LOC732265
17093912,OR13J1
16714405,LOC105378305
16869023,ACP5
16830142,LOC105371506
17056323,LOC105375217
17002657,MIR218-2
17123818,
17086261,
16942487,SLC25A26
16694913,FCRL4
16667850,AMY2A
16684854,TRIM62
16898601,NFU1
17086585,SPATA31C1
16659918,
16824989,CDR2
16854711,MIR187
16850508,LOC105371961
16907936,LOC105373863
17118576,
17122316,
16776023,UBAC2
16997537,DMGDH
16822757,PTX4
17000208,VTRNA2-1
17002813,UBTD2
16747098,GALNT8
16773222,MIR2276
17006787,LY6G6F; LY6G6D
17030746,
17033451,
17122546,
16970167,
17024278,TXLNB
16909526,
17012669,LOC105378006
16800764,SLC24A5
17125282,
16958522,MIR548I1
17074119,LOC101927815
16762651,MANSC4
16858310,MIR4748
17066375,LOC105379769
17023646,CTGF
16856122,LOC284241
16998787,
16881424,
16985079,NDUFAF2
16932023,MIR3198-1
16799882,MGA
16768921,
17114038,ELF4
16787537,LOC105370625
16967957,LOC101928809
17086280,SPATA31D1; SPATA31D3
16907115,
17069208,LOC105375857
16672596,SUMO1P3
16749242,LOC105369699
17078059,
16865647,KMT5C
16685986,ZMYND12
16940440,MIR1226
16748394,
16827120,TK2
16924835,KRTAP19-4
16722445,NCR3LG1
16858344,SMARCA4
16720307,TMEM80
16983420,MIR887
17121750,
16811697,ULK3
17120168,
16719947,
16982413,
17100965,
17060503,GAL3ST4
16778788,LINC01055
16891498,LOC105373890; LOC105373891
16788727,MIR329-2
17109770,PTCHD1-AS
16986415,
17118880,
16767367,MIR3913-1
16981417,
16956517,CADM2-AS1
16660014,PADI1
16826367,N4BP1
16700932,LGALS8-AS1
16875340,LILRB3; LILRB2; LILRA6
16787340,
17122926,
16822843,MEIOB
16903160,
16873391,SNRPD2
16714493,
16952543,LYZL4
17099484,MED22
16917004,GPCPD1
16717498,CWF19L1
16899485,
16744579,C11orf71
17038031,
16889932,
16699433,
16754450,
17087951,
16921999,LINC00189; BACH1
16695735,LOC102724329
16853619,C18orf42
16771507,KDM2B
17023693,TAAR5
16885633,AMER3
16666126,LINC01360
16937936,LOC105376958
17117474,RPL23AP60
17117897,RPL23AP60
17118080,RPL23AP60
16789957,
16959382,C3orf36
16688151,
16896038,
17018523,
16773428,
17103898,SSX8
17125676,
16935285,
16846883,LOC102724732
16991593,
16758650,GTF2H3
16841817,KRT17P1
16821186,CLEC3A
16662744,NDUFS5
16860531,PDCD5
17061238,DNAJC2
16705064,UBE2D1
16992627,
16850288,LOC101929552; LOC105376791
17065695,LOC102723313
16717240,SFRP5
16995041,
16754966,LINC00936
17080336,
16784947,MNAT1
17105282,
16864034,TRPM4
16874298,SLC17A7
16994226,LOC105374645
16725556,TKFC; CYB561A3
16883463,LINC01104
16804942,FURIN
16798654,LOC100130111
16662737,AKIRIN1
17068341,LOC105379385
16686280,
16667830,AMY2B
17121942,
16967319,
16878416,BRE; MRPL33
16982986,
17052544,MGAM2
17004087,MIR4638
16908500,MIR375
16844000,PIP4K2B
17106301,
17095739,MIR3910-2
17076198,
16999631,FNIP1
17011012,
16908413,
16851680,AQP4-AS1
17065403,
17065413,
16725150,OOSP2
16998551,SLCO4C1
16983927,DNAJC21
16837324,
16841778,LRRC75A
16984394,CCDC152
16767369,LRRC10
16990787,SPINK7
16931856,LOC101929839
16828032,TAT
17081273,HHLA1
17120648,
17009961,
16987992,SNORA13
16740854,RBM4B
16841561,PMP22
17110125,
17073759,HSF1
16821062,CTRB1
16696127,
17126036,
17126146,
17090056,
16849391,LOC100996291
16954274,CAMKV
16883886,GPR45
16955595,C3orf67
17096350,LOC105376168
16781614,METTL17
16933917,GAL3ST1
17098411,HSPA5
17062878,CEP41
16821654,FOXF1
16680953,LOC105376681
17007307,PSMB9
16967323,FTLP10
16956621,MINA
17114348,FAM122B
16865675,RPL28
17049921,
17122362,
16897181,
16998621,NUDT12
17121938,
16737590,SYT13
17122766,
17059104,LOC101927269
16963651,ZNF718; ZNF595
17039692,
16783418,
16822438,TMEM8A
17120392,
16696326,MIR3119-1
16701272,LOC105373258
17085109,LOC105376043
16920614,LOC100291105
16912210,
16821124,
16697296,
16886656,KCNJ3
17111725,EDA2R
17072979,KHDRBS3
17067223,
16921331,STMN3
16997586,
16733165,DDX25
17092331,PTPRD
16993335,ZNF354C
17113925,LOC101928402
17042562,
16742146,MIR4696
17117340,GOLGA2P2Y; GOLGA2P3Y
16758182,
16757225,TRAFD1
16742636,
16670632,SETDB1
16743193,TRIM64B
17019280,MEA1
16897155,SIX3-AS1
16829113,LOC105371401; LOC100287221
17079315,
16716324,LOC105378415
16841435,TMEM220
17060585,PPP1R35
17112364,ITM2A
17069728,PREX2
17124530,
17050358,DOCK4-AS1
17021585,UBE2J1
16917779,LOC101929608
16917547,
16899760,
16902128,DPP10-AS3
16786302,
16698463,LOC105371696
16926029,TFF3
16940550,PRKAR2A-AS1
16914449,CD40
16920617,CTCFL
16670383,HIST2H2AA4; HIST2H2AA3
17074322,DEFA1B; DEFA1
16988289,LOC102467225
16901546,LINC01594
17084419,
16946825,TM4SF4
16757181,MAPKAPK5
16812475,EFTUD1
17067996,
16757687,RFC5
16840691,
16722159,
16665472,LOC400756
16722684,ZDHHC13
16760523,ACRBP
16817214,LOC102723536
16824690,ERI2
17046526,
17046588,
16944647,CSTA
16699899,LOC105373110
16695602,B4GALT3
16706641,TSPAN14
16678105,SRP9
16738604,
16669549,
17053917,EN2
16950035,SENP5
16828705,MPHOSPH6
16904259,LOC105373719
16976455,TMPRSS11A
16988639,
16981574,LOC101928509
17004769,TMEM14B
17068915,LOC102724330
17024506,KATNBL1P6
17019348,CRIP3; ZNF318
16849308,JMJD6
17114312,MIR20B
16753624,
16875993,
16908972,LOC105373904
16983591,
16907583,
16818017,PHKG2
16854466,DSC3
16870200,BST2
16846299,MIR196A1
16969654,ZCCHC23
16822643,PRSS29P
17072546,ZNF572
16891537,
16853101,ZNF407
16869365,SYCE2
16677082,HHAT
16897863,MIR217
16851380,LOC105372016
17124632,
16894025,
17104587,MED12
16983843,LOC646652
16776784,F7
17120274,
17081656,KCNK9
16997013,GTF2H2; GTF2H2C
17121528,
16663446,
17120782,
16867409,TICAM1
16796564,LINC01550
16971354,
16982979,LOC102724943
17118331,
17050340,
17121818,
16917748,KIZ-AS1
16691617,
16806180,
16809915,HSP90AB4P
16780769,MIR2681
17019805,TNFRSF21
16893941,
16902972,
17124676,
17103742,MIR188
17012047,DCBLD1
17046601,ASL
16751700,MFSD5
16732428,ARHGEF12
16891208,STK16
17046470,ZNF107
16959505,
16924819,KRTAP13-3; KRTAP13-2
16988602,
16897554,
16895498,ADGRF3
17016579,ZSCAN23
16780883,
16991944,
16789785,KIAA0125
17123568,
16731545,
16973578,SLBP
17122208,
16938461,
16986909,
17059082,
16708933,GSTO2
16818204,KAT8
17094365,
16674739,LOC105371644
17096640,ALDOB
17016078,
16900732,
16817271,IL21R
16964530,
16829767,
16956512,CADM2-AS2
16891453,SLC4A3
16678532,TMEM78
16855786,TMX3
16781814,
16678851,KIAA1804
16978956,
17022163,PREP
17001324,JAKMIP2
16963123,
17002876,
16704298,
17005593,HIST1H3E
16983846,
16899316,DQX1
16995333,NIPBL-AS1
17034269,
16776428,LOC105370361
16964624,LINC01587
16758585,KMT5A
17113606,SEPT6
17122808,
16952868,XCR1
16807627,LTK
17102589,
16842510,
17088063,
16955819,LOC105377123
16938628,
16693482,S100A14
16697594,
17058108,LINC01005
16926072,LOC101928255
17025119,LOC105378073
17106793,
16753667,LLPH-AS1
16886564,FMNL2
16765192,CSAD
17122532,
16817521,SPNS1
16695406,CD84
16720987,
16827793,ST3GAL2
17001149,
16973455,SLC26A1
16729777,
16898890,MCEE
17124432,
16928510,SEZ6L
16829722,OR1D4
16895431,ASXL2
16944917,
17014786,LOC105378136
17011470,ARMC2
16815985,MKL2
17107632,MAGEA8
17051059,
16880374,
16904447,COBLL1
16751190,METTL7A
16955994,FAM19A4
16933055,CHCHD10
16704397,FAM21C
17078692,
16861356,OVOL3
16779658,
17051497,
17120914,
16689456,LOC105378852
16849939,P4HB
16772240,LINC00939
17125342,
16778400,MRPS31
16882740,IGKV2D-28; IGKV2-28
16784848,LRRC9
16754972,LOC105369890
17037347,
17040053,
16805684,ALDH1A3
16831327,LOC101928475
17009502,C6orf141
16901564,
16907718,
17120760,
16975607,GABRA2
17013033,ECT2L
16774460,TSC22D1-AS1
16961756,
16774548,SLC25A30-AS1
16795698,EFCAB11
16675297,
16712870,
16662890,BMP8A
16662310,LOC105378640
17023778,SLC18B1
16746222,LOC105369576
16773547,PDX1
16979820,
17099466,ABO
16695597,
17104122,MAGEH1
16960371,WWTR1
17028924,
16781834,TRAV4
16807450,MRPL42P5
16853412,
17092526,CER1
16776080,CLYBL
16935261,MGAT3-AS1
16986976,
16671154,S100A1
17103263,SSX1
16693491,S100A13
16956136,
16804687,MESP2
17080723,ZHX1; ZHX1-C8orf76; C8orf76
16792343,LOC101927418
16800491,C15orf43
16738734,MIR3162
16969997,LOC105377379
17012582,ARG1
17088809,OR1Q1
17082507,BOP1
16733129,
16935537,NAGA
16681955,
17097506,LOC105376221
16764666,CSRNP2
16842436,CCDC144NL
16947363,PQLC2L
17122134,
16760544,
16700263,CCSAP
16924636,LOC101927973
16833901,
17014902,LINC01624
16857799,MAP2K7
16860499,ZNF507
16982849,LOC101929153
17048727,BRI3
16962728,LOC105374275
17123796,
17123792,
16972981,
16982099,CFAP97
16774045,SPG20-AS1
16954003,C3orf62
16921123,TCFL5
16747879,FOXJ2
16681103,ACOT7
17037588,
16867663,GTF2F1
17101726,CA5BP1
16708468,BTRC
16992217,KCNIP1
16879385,PKDCC
16980716,TMEM154
16662722,
17118566,
16816756,C16orf52
16729475,KCTD21-AS1
16913537,LBP
16991418,MIR378H
16844581,KRTAP2-2
17004872,
16814135,
17082260,
16900136,IGKV1-17; IGKC
16675660,
16997640,
16999817,KIF3A
16989897,CXXC5
16713865,RBP3
16852125,
16984870,DDX4
16924620,ADAMTS5
16792462,LOC105370482
17122560,
17118336,LOC100131395
16765134,KRT8
16740306,TMEM262
17123744,
17108745,DHRSX
16867210,MIR637; DAPK3
17117024,
16978301,LAMTOR3
17121866,
16696796,RASAL2-AS1
16909825,LOC105373954
16752834,SHMT2
17084685,TESK1; MIR4667
17087555,INVS
16721393,TIMM10B
16988604,
17074111,
16705448,
16696781,
17073247,
17052885,OR2F1
16993596,OR2V2
17025438,AGPAT4-IT1
16927858,IGLC1; IGLV4-3; IGLV3-25; IGLC3
16958739,LINC01471
17062274,
17071438,SPAG1
16894998,LDAH
16788014,C14orf132
16931111,LINC00207
16913441,NNAT
16943497,
16873581,PRKD2
16782240,
16809926,
16747956,
16859583,COLGALT1
17124088,
17121248,
16718370,SMNDC1
16850394,LOC105379280
17069861,LOC105375889
17018595,LOC102723648
16998976,LOC102723365
17122150,
16903323,LOC105373653
17060784,LOC105375430
16959588,
17044596,JAZF1-AS1
16885489,
17101587,EGFL6
17117857,LOC105373428
16708247,
16880275,
16880293,
16733034,
17119976,
16754306,LOC101928137
16793024,ERO1A
16871256,RPS4XP21
16784935,
16933665,
16780203,GPC6-AS1
16740640,C11orf68
16707096,LIPN
17064357,
16775856,DNAJC3
16739791,
16924756,
17125450,
16986842,
16746517,
16919138,TTI1
16964232,ADD1
16899556,LOC100507201
16723175,ARL14EP
16832299,
16698021,
16817920,
16686640,KNCN
16818755,PAPD5
16887420,MYO3B
16890203,
17118117,
17035060,
16690283,
16905117,LOC105373742
17110631,PCSK1N
16964791,TADA2B
16686010,P3H1
16700774,
16814278,CAPN15
16707174,
16703232,PTF1A
17123160,
17115720,SMIM9
16726255,FERMT3
16877267,LOC100506405
16684138,SPCS2
16781610,RNASE2
16678937,
16690403,NBPF4
16743735,MMP3
16836070,
16782100,TRAJ11
17002667,FAM196B
16672869,
16876480,LOC100996637
16717625,MRPL43
17079705,
17031860,
17123068,
16987994,
16969988,
17047758,
16722339,INSC
17051620,
17050053,
16971758,TDO2
16740867,SPTBN2
17020237,
17121970,
17020691,B3GAT2
16961328,
16833204,CCL2
17094735,C9orf135-AS1
16979122,LOC102723896
16984968,
16852076,
16753767,IFNG-AS1
16704576,
17055763,STEAP1B
17079411,
17066183,NAT1
16970863,NAA15
17063534,
16984793,
17074352,ZNF705G
16828696,SDR42E1
16825819,ZNF747; ZNF768
17028927,
17021521,RNGTT
16857397,VMAC
16955535,ACOX2
17054110,LOC101927914
17121434,
17021162,
16895838,ZNF513
16776905,TFDP1
16710927,PAOX
17121848,
16666865,LINC01140
16957583,CCDC191
17020988,
16966889,
16792499,
16806622,MIR211
17070339,
16768291,
16692073,
17118556,
16735075,TRIM3
17028659,
16718072,NEURL1-AS1
16828239,LOC101928035
16673187,
16999415,
16739223,
16707824,C10orf131; CC2D2B
16935951,LOC101927551
17017695,
16854664,LOC101927757
17052587,TRBV2
16715197,
17116644,CDY1B; CDY1
17117331,CDY1B; CDY1
17059586,STEAP2-AS1
17016762,HCG4
17031436,
17033892,
17036175,
17041519,
17063842,
17024530,LOC105378044
16843271,
16880098,C2orf73
16942538,FAM19A1
17002574,LOC105377709
16785361,AKAP5
16723793,
16988725,MEGF10
16992789,
16801707,TLN2
16667914,LOC105378889
16929488,LL22NC03-86D4.1
16809809,ZNF280D
16912244,FAM182A
17124496,
16913619,ADIG
16734805,OR51S1
16750154,CNTN1
16792798,SAV1
16746683,WNT5B
16736278,ABCC8
17064904,
16689539,LOC105378856
16990385,LOC102723915
16665717,LEPR; LEPROT
16826072,LOC100507221; LOC105369266; LOC105379533; LOC105379536
17124706,
16963667,
16766352,TAC3
16812406,STARD5
16658159,ARHGEF16
16922472,LOC105369295
16691969,LOC105371220
16862408,CYP2F1
17124756,
17072949,
16748695,PDE6H
17112963,TCEAL5
16739483,HNRNPUL2; BSCL2; HNRNPUL2-BSCL2
17121334,
17101048,LINC00685
17115837,LINC00685
16934621,IFT27
16863864,FUT2
16991444,
16677473,KCTD3
16862140,LEUTX
17124628,
16783981,
16883851,
17120252,
16828072,SNORA70D
17080512,
16898379,
16711726,CELF2-AS1
17115994,
17080434,LOC105375716
16690313,LOC105378881
16792194,
17098066,TTLL11-IT1
16796807,LOC105370676
16803620,
17083378,
16767851,E2F7
16760621,CDCA3
17076203,
16935372,
16890752,CXCR2
16846132,SCRN2
16813322,
16791580,PRKD1
16750441,
17078399,
16903861,
16865052,MIR526A1
16776989,CDC16
16711197,
16930938,RNU12
17057514,
16775520,CLN5
17101622,OFD1
17046453,LOC105375320
16904625,SCN1A
17014585,
16781456,OR4K15
16888226,
16758948,
17002176,FNDC9
16998421,RIOK2
16663288,CCDC30
16796204,
16903510,LOC101929260
16726092,
16907729,CRYGC
16944618,CD86
16721184,OR51E1
16864472,NR1H2
16907079,LOC101927687
16693014,VPS72
16825623,TBX6
16669255,MAN1A2
16826137,
17125426,
16995837,LOC101926960
16691385,LOC101929023
17060787,UFSP1
16958100,KPNA1
16706617,
16861553,ZNF570
16673842,DNM3
17046016,
16934764,ELFN2
16966047,MIR574; FAM114A1
17119378,
16882746,IGKV2D-26
16899013,FBXO41
17096839,
16860087,ZNF101
16707468,KIF11
17076344,
17123354,
16843519,RDM1
17106326,SNORA35
16876670,COLEC11
17051735,LOC100506937
16887414,
17004715,MIR5689HG
16666458,MGC27382
17001244,LOC105378213
16676965,CAMK1G
17115765,CMC4; MTCP1
17045674,OGDH
16846831,CA10
16680950,
16845384,LINC00854
17100793,
17118926,
16838146,MGAT5B
17023636,
17095345,SLC28A3
17044201,KLHL7
17072756,LOC105375760
17042222,
16871933,
16772886,
17002741,LOC728145
16937671,HRH1
16860221,ZNF257
17027017,
17039818,
17042314,
16986552,BHMT2
16853219,LOC105372221
16860273,ZNF849P
17123404,
16939422,MOBP
16876019,ZNF552
16701484,ZNF670; ZNF695; ZNF670-ZNF695
16935989,MIR1249
16675638,NR5A2
16869479,CACNA1A
16777527,TPTE2P1
16775690,
16738379,OR5M3
17071485,LOC105375678
16831004,LOC105371525
17078394,
17006016,OR2J1
16762655,
16876332,
16878616,CLIP4
17100737,
16875006,ZNF432
16909455,
17125788,
17104960,UPRT
16902898,
16684212,
16818973,
16946646,
16766578,DDIT3
17022902,LOC105377959
16754195,RAB21
17079764,LOC105375680
17059087,
16917746,
16831429,PIGL
17119286,
16658758,UBE4B
16668283,GNAI3
17094417,LOC101927602; LOC105379812
17025149,LOC105378078
16814569,LOC105371041
16979056,NEUROG2
16795004,LOC105370574; LOC105370577
16722890,ANO5
17079946,BAALC-AS2
16718126,COL17A1; MIR936
17086060,LOC105376093
16815711,
16916872,
17039195,
17016473,ZNF184
16839606,MNT
16894311,ITGB1BP1
16815232,PRSS41
16896006,FLJ31356
16974092,CCDC96
16821476,
16979386,
17113129,NUP62CL
17010501,
16744454,LOC105369499
16851397,RBBP8
17002496,
16905238,WIPF1
16747984,
16840732,TP53
16981962,LOC728175
16684104,
17014020,LOC105378071
17046369,MIR4283-1; MIR4283-2
17058045,MIR4283-1; MIR4283-2
16967100,POLR2B
17109498,PPEF1-AS1
16881770,LBX2-AS1
16811753,
16834700,G6PC3
16947401,MLF1
16798958,
16974349,HS3ST1
16727933,
16837065,CEP95
17091819,CACNA1B
16769141,
16813737,LYSMD4
16972472,LOC101928478
16984331,OXCT1-AS1
16788570,SNORD113-1
16985809,SERF1B; SERF1A
16774464,LOC105370186
16924602,ADAMTS1
16798458,LINC00929
16757586,
16804020,
16739235,
16661255,ARID1A
16788469,LOC105370668
16826158,
16873686,
16739859,PPP1R14B
16670959,OAZ3
16886156,LOC105373641
16923682,LINC01424
16982842,
16787049,LOC105370586
16915491,MIR646HG
16722385,C11orf58
17118510,
16664442,
17076038,
17109704,MIR23C
17086801,
17048607,
17124510,
16710691,
16803710,ARNT2
16692422,LOC105371226
